id,pid,mssubclass,lotfrontage,lotarea,neighborhood,overallqual,overallcond,yearbuilt,yearremod/add,masvnrarea,bsmtfinsf1,bsmtfinsf2,bsmtunfsf,totalbsmtsf,1stflrsf,2ndflrsf,lowqualfinsf,grlivarea,bsmtfullbath,bsmthalfbath,fullbath,halfbath,bedroomabvgr,kitchenabvgr,kitchenqual,totrmsabvgrd,garageyrblt,garagearea,paveddrive,wooddecksf,openporchsf,enclosedporch,3ssnporch,screenporch,poolarea,miscval,mosold,yrsold,saleprice,zone_FV,zone_RL,zone_RM,lotshape_irr,near_busy_st,non_1fam,2plus_fl,hip_roof,ext_ord,has_veneer,cncrt_found,bsmt_ord,heatingqc_dum,cent_air_dum,garage_ord,fireplace_ord
96,533210060,160,30.0,3215,3,7,5,2004,2004,120.0,280.0,0.0,320.0,600.0,600,600,0,1200,0.0,0.0,2,1,2,1,2,4,2004.0,480.0,1,0,172,0,0,0,0,0,4,2010,155000,1,0,0,0,0,0,1,0,0,1,1,3.75,1,1,1.33,0.0
1187,534127210,80,,11104,2,6,6,1969,1969,0.0,828.0,0.0,599.0,1427.0,1427,0,0,1427,0.0,1.0,2,0,4,1,1,7,1969.0,516.0,1,0,0,0,0,216,0,0,5,2008,183000,0,1,0,1,0,0,0,0,0,0,0,3.5,0,1,1.67,0.0
2154,907280090,60,,15295,1,7,5,1996,2002,254.0,762.0,0.0,98.0,860.0,1212,780,0,1992,1.0,0.0,2,1,3,1,2,7,1996.0,608.0,1,225,32,0,0,0,0,0,6,2007,211000,0,1,0,1,0,0,1,0,2,1,1,3.25,1,1,1.67,1.25
550,531452260,60,70.0,9109,3,7,5,1994,1994,0.0,36.0,596.0,122.0,754.0,754,786,0,1540,1.0,0.0,2,1,3,1,2,6,1994.0,495.0,1,140,32,0,0,0,0,0,10,2009,184000,0,1,0,0,0,0,1,0,2,0,1,2.0,1,1,1.67,0.0
811,906226100,90,64.0,7018,3,5,5,1979,1979,0.0,0.0,0.0,0.0,0.0,1535,0,0,1535,0.0,0.0,2,0,4,2,1,8,1979.0,400.0,1,0,0,0,0,0,0,0,6,2009,118858,0,1,0,0,0,1,0,0,0,0,0,0.0,0,1,1.33,0.0
124,534403410,80,,14112,1,5,7,1964,1964,86.0,1014.0,0.0,138.0,1152.0,1152,0,0,1152,1.0,0.0,1,0,3,1,1,6,1964.0,484.0,1,227,0,0,0,0,0,0,4,2010,180500,0,1,0,1,0,0,0,1,0,1,1,3.5,0,1,1.67,1.25
1836,533206060,120,80.0,3523,3,8,5,2006,2007,30.0,60.0,0.0,1081.0,1141.0,1151,0,0,1151,1.0,0.0,2,0,2,1,2,5,2006.0,484.0,1,0,60,0,0,0,0,0,2,2007,166000,1,0,0,1,0,0,0,0,2,1,1,3.0,1,1,1.67,0.0
779,905200350,80,88.0,15312,1,6,5,1960,1960,54.0,588.0,0.0,550.0,1138.0,1138,0,0,1138,0.0,1.0,1,0,3,1,1,6,1960.0,480.0,1,0,0,0,0,140,0,0,3,2009,148000,0,1,0,0,0,0,0,1,0,1,0,3.0,1,1,1.67,1.0
1886,534276180,20,74.0,7450,1,5,5,1956,1956,0.0,438.0,206.0,250.0,894.0,1074,0,0,1074,0.0,0.0,1,0,2,1,2,6,1966.0,396.0,1,0,72,0,0,0,0,0,1,2007,124000,0,1,0,1,0,0,0,1,0,0,0,2.0,0,1,1.0,1.25
1724,528186090,120,60.0,7313,3,9,5,2005,2005,246.0,1153.0,0.0,408.0,1561.0,1561,0,0,1561,1.0,0.0,2,0,2,1,3,6,2005.0,556.0,1,203,47,0,0,0,0,0,8,2007,277500,0,1,0,0,0,0,0,1,0,1,1,3.25,1,1,1.67,1.25
2450,528358030,60,83.0,10019,3,8,5,1995,1995,397.0,527.0,0.0,815.0,1342.0,1358,1368,0,2726,0.0,0.0,2,1,4,1,2,9,1995.0,725.0,1,307,169,168,0,0,0,0,6,2006,350000,0,1,0,1,0,0,1,1,2,1,1,2.75,1,1,2.0,1.75
1013,527214030,20,53.0,15401,3,9,5,2004,2004,296.0,1337.0,0.0,547.0,1884.0,1884,0,0,1884,1.0,0.0,2,0,2,1,3,7,2004.0,670.0,1,214,76,0,0,0,0,0,9,2008,387000,0,1,0,1,0,0,0,1,2,1,1,4.5,1,1,2.0,1.25
2084,905476170,30,58.0,9098,3,4,7,1920,2002,0.0,348.0,0.0,180.0,528.0,605,0,0,605,1.0,0.0,1,0,2,1,1,5,,0.0,0,0,0,144,0,0,0,0,7,2007,86000,0,1,0,1,0,0,0,0,0,0,0,2.75,1,1,0.0,0.0
1184,533350120,20,103.0,16280,3,8,9,1976,2007,0.0,1044.0,382.0,0.0,1426.0,1671,0,0,1671,1.0,0.0,3,0,3,1,3,6,1976.0,550.0,1,280,90,0,0,0,0,0,5,2008,290000,0,1,0,0,0,0,0,0,2,0,0,3.75,1,1,1.67,1.25
728,902477130,30,72.0,9392,2,3,3,1900,1950,0.0,0.0,0.0,245.0,245.0,797,0,0,797,0.0,0.0,1,0,2,1,1,5,,0.0,0,0,36,94,0,0,0,0,9,2009,44000,0,0,0,0,0,0,0,0,1,0,0,1.5,0,0,0.0,0.0
950,914474070,60,71.0,12209,1,6,5,2001,2002,0.0,690.0,0.0,114.0,804.0,804,1157,0,1961,1.0,0.0,2,1,3,1,2,7,2001.0,560.0,1,125,192,0,0,0,0,0,6,2009,215000,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,2.0,1.0
2524,534125210,190,79.0,13110,2,5,6,1972,1972,144.0,962.0,0.0,191.0,1153.0,1193,0,0,1193,1.0,0.0,2,0,2,1,1,6,1972.0,501.0,1,140,153,0,0,0,0,0,7,2006,146500,0,1,0,1,0,1,0,0,0,1,0,3.0,1,1,1.67,0.0
2513,533223080,160,,2651,3,7,5,2000,2000,0.0,641.0,0.0,32.0,673.0,673,709,0,1382,1.0,0.0,2,1,3,1,2,6,2000.0,490.0,1,153,50,0,0,0,0,0,4,2006,165000,1,0,0,0,0,1,1,0,0,0,1,3.0,1,1,1.0,0.0
2028,903427040,50,60.0,8520,1,6,7,1916,1950,0.0,168.0,546.0,0.0,714.0,1664,862,0,2526,0.0,0.0,2,0,5,1,2,10,1916.0,216.0,1,88,15,0,0,0,0,0,8,2007,136000,0,0,1,0,1,0,0,0,1,0,0,2.0,0,0,0.67,1.25
2309,526303060,20,,39384,1,6,6,1957,1957,902.0,1110.0,0.0,595.0,1705.0,1390,0,0,1390,1.0,0.0,1,1,1,1,3,4,1957.0,550.0,1,0,189,0,0,0,0,0,10,2006,252000,0,1,0,1,0,0,0,0,0,1,0,4.0,1,1,1.33,1.5
51,528188120,160,36.0,2628,3,7,5,2003,2003,106.0,0.0,0.0,764.0,764.0,764,862,0,1626,0.0,0.0,2,1,2,1,2,6,2003.0,474.0,1,0,27,0,0,0,0,0,6,2010,175500,0,1,0,0,0,1,1,0,2,1,1,2.0,1,1,2.0,0.0
699,902106010,70,57.0,6406,1,5,6,1939,1950,0.0,421.0,0.0,269.0,690.0,868,690,0,1558,0.0,0.0,1,1,3,1,1,7,1939.0,400.0,1,0,36,0,0,182,0,0,10,2009,150000,0,0,1,0,0,0,1,0,0,0,0,2.5,0,1,1.0,1.25
1881,534252110,20,,12342,1,5,5,1960,1978,0.0,0.0,0.0,978.0,978.0,1422,0,0,1422,0.0,0.0,1,0,3,1,1,6,1960.0,286.0,1,0,0,36,0,0,0,600,8,2007,139900,0,1,0,1,0,0,0,1,0,0,0,1.75,0,1,1.33,1.0
1345,903232090,50,52.0,6240,1,5,7,1930,1992,0.0,0.0,0.0,1078.0,1078.0,1128,445,0,1573,0.0,0.0,2,0,3,1,1,8,1930.0,360.0,0,0,0,0,0,0,0,0,6,2008,162900,0,0,1,0,0,0,0,0,0,0,1,1.75,0,1,1.0,1.25
166,535457010,20,87.0,10000,1,6,6,1962,1962,261.0,0.0,0.0,1116.0,1116.0,1116,0,0,1116,0.0,0.0,1,1,3,1,1,5,1962.0,440.0,1,0,0,0,0,385,0,0,2,2010,160000,0,1,0,1,0,0,0,1,0,1,0,1.75,0,1,1.33,0.0
781,905228050,20,,9000,1,2,2,1947,1950,0.0,0.0,0.0,0.0,0.0,660,0,0,660,0.0,0.0,1,0,2,1,0,5,,0.0,0,0,0,100,0,0,0,0,6,2009,63900,0,1,0,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0
379,527354200,20,80.0,11088,2,6,5,1978,1998,144.0,832.0,0.0,308.0,1140.0,1707,0,0,1707,0.0,0.0,2,0,3,1,1,7,1978.0,479.0,1,0,0,0,0,0,0,0,5,2009,184000,0,1,0,0,0,0,0,0,0,1,1,2.5,0,1,1.67,1.0
2818,908102320,20,134.0,17755,3,5,4,1959,1959,132.0,176.0,0.0,1290.0,1466.0,1466,0,0,1466,0.0,0.0,1,1,3,1,0,6,1959.0,528.0,1,0,140,0,0,100,0,0,11,2006,149900,0,1,0,0,0,0,0,0,0,1,0,2.25,0,1,1.67,1.5
1168,533215020,120,,4765,3,9,5,2000,2000,260.0,1027.0,0.0,587.0,1614.0,1638,0,0,1638,1.0,0.0,2,0,2,1,3,5,2000.0,495.0,1,230,68,0,0,0,0,0,7,2008,300000,1,0,0,1,0,0,0,1,0,1,1,3.75,1,1,1.67,1.0
1396,905226110,190,,10532,3,5,3,1960,1960,275.0,988.0,0.0,0.0,988.0,1721,0,0,1721,1.0,0.0,2,0,3,1,1,7,1960.0,626.0,1,50,84,0,0,0,0,0,12,2008,145000,0,1,0,0,0,0,0,0,0,1,0,2.25,0,1,1.0,1.25
838,907130100,60,65.0,15426,1,6,5,1997,1997,0.0,821.0,0.0,107.0,928.0,928,836,0,1764,1.0,0.0,2,1,3,1,2,7,1997.0,470.0,1,276,99,0,0,0,0,0,8,2009,231500,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,0.0
1492,908127120,30,63.0,13907,3,5,6,1940,1969,0.0,290.0,0.0,706.0,996.0,996,0,0,996,1.0,0.0,1,0,3,1,1,6,,0.0,1,144,0,0,0,0,0,0,7,2008,108000,0,1,0,0,0,0,0,0,1,0,0,2.25,1,1,0.0,1.25
637,535178040,20,70.0,8750,1,5,5,1956,1956,0.0,435.0,202.0,565.0,1202.0,1202,0,0,1202,0.0,1.0,1,0,3,1,1,6,1956.0,304.0,1,0,35,120,0,0,0,0,11,2009,120000,0,1,0,0,0,0,0,0,1,0,0,2.0,0,1,1.33,0.0
1826,532377140,20,,9945,1,5,5,1961,1961,57.0,827.0,0.0,161.0,988.0,988,0,0,988,1.0,0.0,1,0,3,1,1,5,1963.0,572.0,1,0,0,0,0,0,0,0,10,2007,128500,0,1,0,1,0,0,0,1,0,1,0,2.0,0,1,1.0,0.0
173,902106140,30,56.0,8960,1,5,6,1927,1950,0.0,0.0,0.0,1008.0,1008.0,1028,0,0,1028,0.0,0.0,1,0,2,1,1,5,1927.0,360.0,1,0,0,130,0,0,0,0,3,2010,115000,0,0,1,0,1,0,0,0,1,0,0,1.75,0,1,1.0,1.25
715,902301080,50,50.0,3500,1,5,7,1947,1950,0.0,312.0,0.0,408.0,720.0,720,564,0,1284,0.0,0.0,1,1,2,1,1,5,1948.0,240.0,1,0,35,0,0,0,0,0,4,2009,110000,0,0,1,0,0,0,0,0,1,0,0,1.75,0,1,0.67,0.0
1183,533350090,60,,24572,3,9,3,1977,1977,1050.0,410.0,0.0,584.0,994.0,1599,1345,0,2944,0.0,0.0,2,2,3,1,2,9,1977.0,864.0,1,140,70,16,0,0,0,0,6,2008,150000,0,1,0,1,0,0,1,0,0,1,0,3.0,0,1,2.0,1.25
2433,528235130,60,74.0,9056,2,8,5,2004,2004,0.0,0.0,0.0,707.0,707.0,707,707,0,1414,0.0,0.0,2,1,3,1,2,6,2004.0,403.0,1,100,35,0,0,0,0,0,10,2006,178000,0,1,0,1,0,0,1,0,2,0,1,3.25,1,1,1.67,1.25
2866,909282060,70,70.0,12320,2,7,7,1932,1990,0.0,0.0,0.0,637.0,637.0,959,650,0,1609,0.0,0.0,1,1,3,1,2,8,1963.0,579.0,1,0,0,0,0,104,0,0,5,2006,199500,0,1,0,1,0,0,1,0,0,0,0,1.75,1,1,1.33,1.5
2311,527105060,60,60.0,8238,2,6,5,1997,1998,0.0,700.0,0.0,113.0,813.0,813,712,0,1525,1.0,0.0,2,1,3,1,1,6,1997.0,400.0,1,421,72,0,0,0,0,0,5,2006,183500,0,1,0,1,0,0,1,0,2,0,1,2.75,1,1,1.67,1.0
1551,910205010,80,75.0,6000,2,5,5,1967,1967,0.0,257.0,0.0,367.0,624.0,1092,564,0,1656,0.0,0.0,1,1,3,1,1,7,1967.0,288.0,1,0,180,0,0,100,0,0,7,2008,126000,0,0,1,0,0,0,0,1,0,0,0,2.5,1,1,1.0,0.5
1049,527454120,120,24.0,2529,2,7,6,1977,1977,0.0,378.0,0.0,677.0,1055.0,1055,0,0,1055,0.0,0.0,2,0,2,1,1,4,1977.0,440.0,1,0,38,0,0,0,0,0,9,2008,148500,0,1,0,0,0,1,0,0,0,0,0,2.75,0,1,1.33,0.0
657,535376060,60,60.0,10800,1,5,7,1939,2006,0.0,0.0,0.0,676.0,676.0,676,676,0,1352,0.0,1.0,2,0,4,1,2,7,1939.0,720.0,1,187,0,128,0,0,0,0,8,2009,149000,0,1,0,0,0,0,1,0,2,0,0,1.75,1,1,1.0,0.0
414,527454130,160,24.0,2349,2,6,5,1977,1977,0.0,389.0,0.0,466.0,855.0,855,601,0,1456,0.0,0.0,2,1,3,1,1,6,1977.0,440.0,1,0,28,0,0,0,0,0,5,2009,137900,0,1,0,0,0,1,1,0,0,0,0,2.75,0,1,1.33,1.0
1181,533250160,120,32.0,10846,3,8,5,1993,1993,0.0,1619.0,0.0,100.0,1719.0,1719,0,0,1719,2.0,0.0,1,1,1,1,2,6,1993.0,473.0,1,122,30,0,0,0,0,0,5,2008,324000,0,1,0,1,0,0,0,0,1,0,1,4.25,1,1,1.67,1.5
1514,909100170,30,67.0,5604,3,5,6,1925,1950,0.0,468.0,0.0,396.0,864.0,864,0,0,864,1.0,0.0,1,0,2,1,1,5,,0.0,1,0,0,96,0,0,0,0,4,2008,98000,0,1,0,0,0,0,0,0,1,0,0,2.0,0,0,0.0,0.0
1040,527450110,160,21.0,1680,1,6,5,1973,1973,359.0,458.0,0.0,25.0,483.0,483,504,0,987,0.0,1.0,1,1,2,1,1,5,1973.0,264.0,1,52,0,0,0,0,0,0,2,2008,103400,0,0,1,0,0,1,1,0,0,1,0,1.75,0,1,0.67,0.0
216,905101100,50,54.0,6342,1,5,8,1875,1996,0.0,0.0,0.0,780.0,780.0,780,240,0,1020,0.0,0.0,1,0,2,1,1,6,,0.0,0,0,0,176,0,0,0,0,5,2010,94000,0,1,0,0,1,0,0,0,2,0,0,1.75,0,0,0.0,0.0
1720,528181060,120,34.0,4590,3,8,5,2006,2006,108.0,24.0,0.0,1530.0,1554.0,1554,0,0,1554,0.0,0.0,2,0,2,1,2,6,2006.0,627.0,1,156,73,0,0,0,0,0,8,2007,209500,0,1,0,0,0,1,0,0,2,1,1,3.5,1,1,1.67,1.25
2331,527210040,60,60.0,18062,3,10,5,2006,2006,662.0,0.0,0.0,1528.0,1528.0,1528,1862,0,3390,0.0,0.0,3,1,5,1,3,10,2006.0,758.0,1,204,34,0,0,0,0,0,9,2006,545224,0,1,0,1,0,0,1,1,2,1,1,3.5,1,1,2.33,1.75
204,903426200,70,60.0,12900,1,6,8,1912,2009,0.0,0.0,0.0,780.0,780.0,780,780,0,1560,0.0,0.0,1,1,3,1,2,7,,0.0,0,344,0,0,0,168,0,0,5,2010,159900,0,0,1,0,0,0,1,0,0,0,1,1.75,1,1,0.0,0.0
19,527276150,20,140.0,19138,2,4,5,1951,1951,0.0,120.0,0.0,744.0,864.0,864,0,0,864,0.0,0.0,1,0,2,1,1,4,1951.0,400.0,1,0,0,0,0,0,0,0,6,2010,141000,0,1,0,0,0,0,0,0,2,0,0,1.75,1,1,1.0,0.0
2438,528275080,60,,8658,2,6,5,2000,2000,0.0,732.0,0.0,250.0,982.0,1008,881,0,1889,0.0,0.0,2,1,3,1,1,9,2000.0,431.0,1,0,0,0,0,0,0,0,4,2006,215000,0,1,0,1,0,0,1,0,2,0,1,2.75,1,1,1.67,1.0
89,532378110,20,,6897,1,5,8,1962,2010,0.0,659.0,0.0,381.0,1040.0,1040,0,0,1040,1.0,0.0,1,1,3,1,1,6,1962.0,260.0,1,0,104,0,0,0,0,0,4,2010,127000,0,1,0,1,0,0,0,0,0,0,0,2.5,1,1,0.67,0.0
240,905452160,20,75.0,9525,3,5,7,1954,1998,0.0,954.0,0.0,218.0,1172.0,1172,0,0,1172,1.0,0.0,1,0,3,1,1,5,1954.0,366.0,1,240,0,0,0,0,0,0,6,2010,128000,0,1,0,0,0,0,0,0,1,0,0,3.0,0,1,1.33,0.0
105,533238045,20,57.0,12853,3,8,5,2010,2010,0.0,1032.0,0.0,610.0,1642.0,1418,0,0,1418,1.0,0.0,1,1,1,1,2,6,2010.0,852.0,1,160,192,0,224,0,0,0,4,2010,267916,1,0,0,1,0,0,0,0,2,0,1,2.75,1,1,2.0,1.25
2020,903233180,50,52.0,6240,1,6,6,1931,1950,0.0,425.0,0.0,459.0,884.0,959,408,0,1367,0.0,0.0,1,0,3,1,1,6,1978.0,560.0,1,0,0,0,0,120,0,0,11,2007,127500,0,0,1,0,0,0,0,0,0,0,0,1.5,0,1,0.67,1.25
888,908128060,85,64.0,7301,3,7,5,2003,2003,500.0,0.0,0.0,0.0,0.0,495,1427,0,1922,0.0,0.0,3,0,4,1,2,7,2003.0,672.0,1,0,0,177,0,0,0,0,7,2009,198500,0,1,0,0,0,0,0,0,0,1,0,0.0,1,1,2.0,1.75
1019,527302050,20,78.0,12090,2,6,6,1981,1981,210.0,588.0,228.0,606.0,1422.0,1422,0,0,1422,0.0,0.0,2,0,3,1,2,7,1981.0,576.0,1,276,0,0,0,0,0,0,6,2008,175500,0,1,0,1,0,0,0,0,0,1,0,3.0,0,1,1.67,1.0
2132,907192040,60,,8826,1,7,5,2000,2000,144.0,841.0,0.0,144.0,985.0,985,857,0,1842,1.0,0.0,2,1,3,1,2,7,2000.0,486.0,1,193,96,0,0,0,0,0,7,2007,217500,0,1,0,0,0,0,1,0,2,1,1,3.0,1,1,1.67,1.0
203,903426180,50,57.0,8094,1,4,5,1915,1950,0.0,0.0,0.0,888.0,888.0,888,1074,0,1962,0.0,0.0,1,1,4,1,1,9,1915.0,572.0,1,160,0,364,0,0,0,0,6,2010,149500,0,0,1,0,0,0,0,0,0,0,0,1.75,1,1,1.0,1.0
420,527455280,20,,10710,1,5,7,1966,2004,165.0,644.0,0.0,220.0,864.0,1120,0,0,1120,0.0,1.0,1,0,3,1,1,5,1966.0,656.0,1,0,162,0,0,0,0,1200,7,2009,148800,0,1,0,0,0,0,0,1,0,1,1,2.25,1,1,1.67,1.0
2333,527212030,60,85.0,16056,3,9,5,2005,2006,208.0,240.0,0.0,1752.0,1992.0,1992,876,0,2868,0.0,0.0,3,1,4,1,3,11,2005.0,716.0,1,214,108,0,0,0,0,0,7,2006,556581,0,1,0,1,0,0,1,1,2,1,1,4.0,1,1,2.33,1.25
632,535152230,20,70.0,8400,1,6,3,1957,1957,0.0,189.0,661.0,628.0,1478.0,1478,0,0,1478,1.0,0.0,1,1,3,1,1,6,1957.0,442.0,1,114,0,0,0,216,0,0,6,2009,156500,0,1,0,0,0,0,0,1,1,0,0,2.5,0,1,1.67,1.5
2800,907285100,60,90.0,11250,1,7,5,1995,1996,0.0,685.0,0.0,245.0,930.0,950,1045,0,1995,1.0,0.0,2,1,4,1,2,8,1995.0,610.0,1,275,170,0,0,0,0,0,7,2006,237000,0,1,0,0,0,0,1,0,2,0,1,4.0,1,1,1.67,1.0
1885,534276160,20,70.0,7535,1,5,7,1958,1985,0.0,111.0,279.0,522.0,912.0,912,0,0,912,0.0,1.0,1,0,2,1,1,5,1958.0,297.0,1,12,285,0,0,0,0,480,6,2007,120000,0,1,0,1,0,0,0,0,0,0,0,2.25,0,1,1.33,0.0
1734,528221050,20,88.0,12216,2,6,5,2005,2005,0.0,918.0,0.0,408.0,1326.0,1326,0,0,1326,1.0,0.0,2,0,3,1,2,6,2005.0,388.0,1,120,23,0,0,0,0,2000,6,2007,203000,0,1,0,1,0,0,0,0,2,0,1,3.75,1,1,1.67,0.0
2327,527182020,120,30.0,3701,3,8,5,1987,1987,0.0,0.0,0.0,1191.0,1191.0,1204,0,0,1204,0.0,0.0,2,0,2,1,1,5,1987.0,461.0,1,120,70,0,0,0,0,0,8,2006,130000,0,1,0,1,0,0,0,0,0,0,0,2.0,0,1,1.67,0.0
1282,535476370,60,80.0,9760,1,6,6,1964,1964,360.0,674.0,106.0,0.0,780.0,798,813,0,1611,1.0,0.0,1,1,4,1,1,7,1964.0,442.0,1,328,128,0,0,189,0,0,6,2008,167900,0,1,0,0,0,0,1,0,0,1,0,4.0,0,1,1.67,0.0
2688,903425340,190,60.0,9873,1,4,5,1970,1970,160.0,789.0,0.0,171.0,960.0,960,0,0,960,1.0,0.0,1,0,3,1,1,6,1970.0,576.0,1,0,288,0,0,0,0,0,5,2006,129000,0,1,0,0,0,1,0,0,0,1,0,3.25,0,0,1.0,0.0
2581,535180070,20,72.0,10011,1,5,6,1957,1996,64.0,360.0,0.0,710.0,1070.0,1236,0,0,1236,0.0,1.0,1,0,2,1,2,6,1957.0,447.0,1,0,0,0,0,0,0,0,5,2006,134450,0,1,0,1,0,0,0,0,0,1,0,2.25,0,1,1.0,0.75
2067,905226050,30,,25339,1,5,7,1918,2007,0.0,0.0,0.0,816.0,816.0,1416,0,0,1416,0.0,0.0,2,0,3,1,2,7,2007.0,576.0,0,0,0,112,0,0,0,0,8,2007,112000,0,1,0,0,0,0,0,0,0,0,0,1.75,1,1,1.33,0.0
2115,906403060,60,,8883,3,7,5,1988,1988,360.0,608.0,321.0,0.0,929.0,946,927,0,1873,1.0,0.0,2,1,3,1,2,7,1988.0,619.0,1,108,48,0,0,144,0,0,5,2007,207000,0,1,0,1,0,0,1,0,0,1,1,3.0,1,1,1.67,1.0
754,903430070,90,50.0,3000,1,5,1,1922,1950,0.0,0.0,0.0,1040.0,1040.0,1088,1040,0,2128,0.0,0.0,2,0,4,2,1,11,,0.0,1,0,56,0,0,0,0,0,9,2009,62500,0,0,1,0,0,1,1,1,0,0,0,1.5,0,0,0.0,0.0
1079,528188150,160,36.0,2448,3,7,5,2003,2004,106.0,573.0,0.0,191.0,764.0,764,862,0,1626,1.0,0.0,2,1,2,1,2,6,2003.0,474.0,1,0,27,0,0,0,0,0,10,2008,154000,0,1,0,0,0,1,1,0,2,1,1,3.0,1,1,2.0,0.0
2615,535404080,20,73.0,7100,1,5,7,1957,1957,0.0,708.0,0.0,108.0,816.0,816,0,0,816,1.0,0.0,1,0,2,1,1,5,1957.0,308.0,1,0,0,0,0,0,0,0,7,2006,129900,0,1,0,1,0,0,0,0,1,0,0,2.75,0,1,0.67,0.0
329,923225440,160,36.0,2592,1,5,3,1976,1976,0.0,129.0,232.0,175.0,536.0,536,576,0,1112,0.0,0.0,1,1,3,1,1,4,1976.0,336.0,1,182,0,0,0,0,0,0,4,2010,85000,0,0,1,0,0,0,1,0,2,0,0,2.25,0,1,1.0,0.0
1320,902401010,50,,5700,1,7,7,1926,1950,0.0,0.0,0.0,572.0,572.0,572,539,0,1111,0.0,0.0,1,0,2,1,1,5,1982.0,288.0,1,0,0,176,0,0,0,0,8,2008,116900,0,0,1,0,0,0,0,0,0,0,1,1.75,0,1,0.67,1.25
416,527455060,160,24.0,2289,2,6,6,1978,1978,0.0,311.0,0.0,544.0,855.0,855,586,0,1441,0.0,0.0,2,1,3,1,1,7,1978.0,440.0,1,28,0,0,0,0,0,0,4,2009,148500,0,1,0,0,0,1,1,0,0,0,0,2.5,0,1,1.33,1.0
284,908226130,190,60.0,12180,3,4,4,1941,1950,0.0,348.0,0.0,324.0,672.0,672,252,0,924,1.0,0.0,1,0,2,1,0,5,1941.0,280.0,1,0,0,0,0,0,0,0,7,2010,80000,0,1,0,0,0,1,0,0,0,0,0,2.5,0,0,0.67,0.0
1385,905108170,85,,7400,1,5,5,1984,1984,0.0,104.0,956.0,0.0,1060.0,1126,0,0,1126,1.0,0.0,1,0,2,1,1,5,1984.0,506.0,1,178,0,0,0,0,0,0,3,2008,152000,0,1,0,1,0,0,0,0,2,0,1,2.75,0,1,1.33,0.0
275,908102110,20,68.0,8842,3,5,6,1954,1954,0.0,0.0,0.0,381.0,381.0,992,0,0,992,0.0,0.0,1,0,3,1,1,6,1954.0,319.0,1,60,0,56,0,0,0,0,1,2010,155891,0,1,0,0,0,0,0,0,2,0,0,1.5,1,1,0.67,0.0
2024,903401070,50,60.0,8850,1,6,7,1920,1950,0.0,0.0,0.0,768.0,768.0,752,624,0,1376,0.0,0.0,1,0,3,1,2,7,1977.0,576.0,0,0,54,144,0,0,0,0,2,2007,165000,0,1,0,0,0,0,0,0,0,0,1,1.75,1,1,1.0,0.0
68,528456160,20,92.0,9215,3,7,5,2009,2010,0.0,0.0,0.0,1218.0,1218.0,1218,0,0,1218,0.0,0.0,2,0,2,1,2,4,2009.0,676.0,1,0,136,0,0,0,0,0,4,2010,204500,1,0,0,0,0,0,0,1,2,0,1,2.0,1,1,1.67,0.0
1910,534479140,70,79.0,9480,1,5,7,1942,1995,224.0,386.0,0.0,342.0,728.0,888,756,0,1644,0.0,0.0,1,1,3,1,2,7,1942.0,312.0,1,168,0,0,0,0,0,0,6,2007,146500,0,1,0,0,1,0,1,0,0,1,0,1.75,1,1,1.0,1.5
381,527356040,20,82.0,11880,2,7,5,1978,1978,206.0,704.0,0.0,567.0,1271.0,1601,0,0,1601,0.0,0.0,2,0,3,1,1,7,1978.0,478.0,1,0,0,0,0,0,0,0,4,2009,157000,0,1,0,1,0,0,0,0,0,1,0,2.75,0,1,1.67,1.0
1323,902405070,70,60.0,10800,1,7,7,1890,1999,0.0,0.0,0.0,1313.0,1313.0,1313,1182,0,2495,0.0,0.0,2,0,5,1,1,10,1950.0,342.0,1,0,299,0,0,0,0,0,12,2008,184000,0,0,1,0,0,0,1,0,0,0,0,2.0,0,1,1.0,1.25
2432,528235050,60,,7861,2,6,5,2002,2003,0.0,457.0,0.0,326.0,783.0,807,702,0,1509,1.0,0.0,2,1,3,1,2,7,2002.0,393.0,1,100,75,0,0,0,0,0,6,2006,183200,0,1,0,1,0,0,1,0,2,0,1,3.0,1,1,1.67,1.25
777,905200220,20,,11616,1,5,5,1962,1962,116.0,170.0,670.0,252.0,1092.0,1092,0,0,1092,0.0,1.0,1,0,3,1,1,6,1962.0,288.0,1,0,20,144,0,0,0,0,9,2009,139000,0,1,0,0,0,0,0,0,0,1,0,1.75,0,1,1.0,0.5
1107,528365060,60,96.0,10542,3,7,5,1993,1994,651.0,1173.0,0.0,138.0,1311.0,1325,1093,0,2418,1.0,0.0,2,1,3,1,2,9,1993.0,983.0,1,250,154,216,0,0,0,0,8,2008,341000,0,1,0,0,0,0,1,1,0,1,1,4.25,1,1,2.0,1.0
30,527451180,160,21.0,1680,1,6,5,1971,1971,504.0,156.0,0.0,327.0,483.0,483,504,0,987,0.0,0.0,1,1,2,1,1,5,1971.0,264.0,1,275,0,0,0,0,0,0,2,2010,96000,0,0,1,0,0,1,1,0,0,1,0,2.0,0,1,0.67,0.0
282,908208020,20,80.0,8546,3,4,5,2003,2004,0.0,0.0,0.0,1121.0,1121.0,1121,0,0,1121,0.0,0.0,2,0,2,1,1,5,2003.0,440.0,1,132,64,0,0,0,0,0,3,2010,140000,0,0,1,0,0,0,0,0,2,0,1,2.0,1,1,1.67,0.0
